@relation cluter

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric

@data
-0.014123,0.080176,-0.208496,-0.056375,0.007751,0.118319,-0.070663,-0.0986,-0.250308,0.006445,-0.108925,-0.191815,-0.018622,0.106416,-0.050168,0.050231,0.004049,-0.256736,-0.117941,0.002406,0.251694,0.170016,0.226514,-0.042847,0.043805,0.249898,-0.152187,-0.084435,-0.042334,-0.243157,0.124009,-0.035108,-0.038798,0.022825,0.118824,-0.029737,0.177862,0.072145,-0.167953,-0.113503,-0.184522,0.065877,0.086186,-0.271109,-0.040191,0.10945,0.277361,0.010494,0.112939,0.018783
-0.03706,-0.035263,-0.206415,-0.024238,-0.143747,0.228572,-0.149841,-0.136487,-0.145426,0.090633,-0.20572,-0.161446,0.023015,-0.006565,0.009919,0.068343,0.017516,-0.397222,-0.104761,-0.127892,0.459449,0.137965,0.022454,-0.051011,0.02218,0.195866,-0.172386,0.000141,-0.170148,-0.146385,0.00001,0.083873,0.004833,0.073216,0.068925,0.071005,0.112028,0.130124,-0.247131,-0.201055,-0.195306,0.060379,0.007729,-0.264726,-0.003814,-0.04929,0.296891,-0.032628,0.172748,0.074395
-0.029637,-0.02495,0.080904,0.124537,-0.020316,0.358579,-0.305483,-0.016411,-0.231755,0.131861,-0.114156,-0.121588,-0.11822,-0.091229,0.05347,0.114523,-0.123905,-0.27753,-0.160398,-0.018459,0.359914,0.25525,0.243609,0.156981,-0.18989,0.254597,-0.176772,-0.027961,-0.018715,-0.185615,0.102652,0.167018,0.090543,-0.091102,-0.044544,-0.275086,-0.088551,0.126184,-0.238356,0.065962,-0.120933,0.109427,-0.102809,-0.092603,-0.15015,-0.169437,0.237295,-0.003363,-0.088332,0.057978
-0.265427,-0.043523,0.263408,0.02934,0.166081,0.036684,-0.018045,0.009934,-0.175025,0.090178,-0.149719,0.051683,0.056741,0.250282,0.022573,0.068769,0.096653,-0.103147,-0.148279,-0.218249,-0.049752,0.201368,-0.138251,0.037504,-0.053433,-0.017157,0.198133,0.028932,0.181868,-0.003343,0.024417,0.01592,-0.165515,-0.09285,-0.192731,0.027775,0.023966,-0.223619,-0.271154,-0.022277,-0.077099,0.109966,0.361993,-0.071765,0.207703,-0.045159,-0.196141,-0.09083,0.225982,-0.01117
-0.363127,-0.032998,0.239506,0.009554,0.144679,0.088218,-0.047264,0.080929,-0.191403,0.067621,-0.188845,0.186222,0.140399,0.250751,-0.061963,0.186464,-0.010094,-0.074839,-0.237136,-0.165407,-0.203095,0.387202,-0.101716,0.070705,-0.124236,0.134791,0.155719,0.004737,0.099173,0.097395,0.07017,0.070816,-0.135659,-0.171174,-0.108794,0.092377,0.126668,-0.029593,-0.29217,-0.063914,-0.253101,0.259856,0.475467,-0.159964,0.208435,0.021853,-0.158573,-0.008339,0.166108,0.071584
-0.119504,0.035194,0.08272,-0.156888,0.009804,0.14938,-0.048351,-0.079939,0.010225,0.097585,-0.018744,0.021307,0.024292,0.187314,-0.054337,-0.136356,-0.064584,-0.207818,0.020788,-0.122105,0.161118,-0.043352,-0.061924,-0.079808,-0.050365,0.141094,-0.038339,0.060795,0.052581,-0.060642,-0.00864,0.030523,-0.025458,0.022505,-0.063904,0.009648,-0.107795,-0.102021,-0.0397,0.01149,0.007738,0.026177,-0.003789,0.049395,-0.025854,-0.13591,0.018997,-0.095173,0.03563,0.076716
-0.178266,0.070292,-0.021277,0.111576,-0.023567,0.098519,-0.019947,0.009672,0.087453,-0.220262,-0.148222,0.042666,0.018376,0.155527,-0.028032,-0.162667,-0.062101,-0.129238,-0.175129,-0.071592,0.138752,0.046556,-0.017851,-0.18544,-0.077834,0.181079,-0.083469,0.207181,-0.090809,0.058603,-0.334891,0.12109,-0.167944,-0.070483,0.018537,-0.091346,0.037718,-0.037618,-0.256402,-0.050505,-0.053998,0.092374,0.102694,-0.281679,-0.013492,-0.048052,0.120356,-0.109072,0.287513,-0.025269
-0.195894,0.02063,-0.064075,0.059755,-0.093882,-0.16132,0.051879,-0.070777,-0.020331,-0.077798,-0.127281,-0.150175,0.049431,0.10622,-0.088164,0.023997,-0.249995,-0.159015,-0.093651,-0.060177,0.105266,0.050731,-0.009322,-0.068915,-0.056942,0.08382,-0.139622,0.003099,-0.229486,0.117342,-0.150576,-0.085436,-0.049189,0.085822,0.121737,0.032728,0.018798,0.147524,-0.031964,-0.105295,-0.231754,-0.038553,-0.108937,-0.239044,-0.010213,0.196885,-0.035746,-0.007143,0.178461,-0.00996
-0.259312,0.052295,0.128482,0.075682,0.015044,0.034539,0.119161,-0.038409,-0.075099,-0.145638,-0.054306,-0.118324,0.047844,0.079782,0.006759,0.041594,-0.098898,-0.176399,-0.181359,-0.015237,-0.079971,0.115046,0.108664,-0.032026,-0.064143,0.045601,-0.012428,-0.102252,-0.051063,0.025586,0.037785,-0.072978,-0.167787,0.000026,0.045573,0.000534,0.084358,-0.019075,0.064896,0.004192,-0.09971,0.020332,0.025614,-0.153366,-0.003779,0.047204,-0.061609,0.038044,-0.028529,-0.000268
-0.164249,-0.068432,0.134581,-0.213856,-0.03186,0.174243,0.009931,0.056673,0.041711,0.166242,0.057187,-0.000242,-0.205449,-0.183397,-0.111043,-0.145747,-0.003345,-0.203928,0.015472,-0.15028,0.082825,0.051872,-0.026795,-0.040069,-0.165615,0.157932,0.233801,0.2904,0.107661,0.091343,0.138901,-0.004832,0.142237,-0.042964,-0.183392,-0.114489,0.001103,-0.057388,0.10058,0.1068,0.176261,0.041141,0.038701,0.12582,-0.174199,-0.08204,0.128558,0.079862,-0.029143,-0.0417
-0.044577,0.064462,-0.08063,-0.023653,0.09585,0.063973,0.042183,0.143032,-0.19209,-0.080576,0.16156,0.037422,-0.034874,0.276021,0.189763,-0.152388,-0.084306,-0.074305,-0.233537,-0.137227,0.158948,0.165532,0.096788,-0.007809,0.012826,0.117246,0.176854,0.082458,0.242137,0.073016,-0.111279,0.024509,-0.061062,-0.040959,-0.007828,-0.04343,-0.081555,-0.056156,0.08629,0.230885,0.122367,0.120233,0.273792,0.027891,-0.113222,-0.192972,0.089446,-0.103289,0.153402,0.04585
0.107739,0.04201,-0.062887,-0.017604,-0.002504,0.113049,0.054766,0.136244,-0.09303,-0.038169,0.074328,0.127229,-0.020854,0.234158,0.193257,-0.205085,-0.017952,-0.088711,-0.309432,-0.112925,0.196404,0.150254,0.065618,-0.126474,-0.02081,0.059666,0.218991,-0.032961,0.199543,0.039123,-0.118254,0.106148,-0.051671,-0.01167,0.083219,-0.090642,-0.061313,-0.047567,0.112522,0.152732,0.060915,0.080104,0.247735,-0.021571,-0.024806,-0.202316,-0.006376,-0.102927,0.137071,0.004384
0.069094,-0.006719,-0.070746,-0.050038,0.016371,0.103045,0.092069,0.034927,-0.107334,-0.008203,0.102435,0.038689,-0.01507,0.200148,0.085653,-0.186997,0.052603,-0.055282,-0.202255,-0.015769,0.16889,0.116617,0.059521,-0.038611,0.057594,0.065102,0.171847,0.076561,0.195082,0.028046,-0.033511,0.07168,0.020853,-0.06599,0.011864,-0.066123,-0.096888,-0.079836,0.171755,0.166524,0.055804,0.094269,0.174118,-0.011645,-0.092096,-0.135929,0.029103,-0.009141,0.126174,0.004567
0.032048,0.069972,-0.198737,-0.113959,0.058817,0.025155,-0.146904,-0.034764,0.023166,0.039649,-0.242439,0.103449,0.018389,0.054512,0.216045,-0.082396,0.18084,0.128752,-0.111642,0.038307,0.136672,0.012483,0.037585,0.18156,-0.00296,0.058541,0.017747,-0.024515,-0.109789,0.068012,0.12431,-0.123947,0.110766,-0.046576,-0.044614,0.150424,-0.168125,-0.010491,-0.015358,-0.097,-0.170125,-0.025736,-0.0091,-0.019444,0.052945,0.111813,-0.103384,0.242175,0.122832,-0.04181
0.055332,0.226389,-0.207834,-0.207213,0.138833,-0.127821,-0.034059,-0.047263,0.052209,0.031438,0.070241,0.077671,-0.085057,0.042035,0.285819,-0.008985,0.03012,0.076245,0.148282,0.109675,-0.115964,-0.029221,0.264425,0.154151,-0.044931,0.198246,0.185297,0.024228,-0.004925,-0.007304,0.179993,-0.258834,0.024804,0.012432,-0.339052,0.183749,-0.065801,-0.048575,0.154777,-0.024292,-0.055793,-0.249854,-0.154671,0.2169,-0.124102,0.234206,-0.240698,-0.045491,0.062896,-0.187823
-0.022842,0.181835,-0.054194,-0.024916,0.20201,0.085158,-0.011504,0.077113,0.026104,-0.096728,-0.171708,0.135032,0.014873,0.068295,0.131725,-0.105996,-0.097165,0.065867,0.015463,0.279701,0.061013,0.064014,0.1446,0.123368,-0.166063,0.026866,0.153412,-0.046404,0.072272,-0.0375,0.155736,-0.009296,0.057957,0.022394,-0.207111,0.127441,-0.094596,-0.128358,0.153386,-0.051788,-0.147001,-0.075475,-0.125952,0.062633,-0.143793,-0.019334,-0.057841,0.059947,0.164264,-0.135107
-0.111818,-0.074237,-0.017205,0.103164,-0.136931,0.170345,-0.160598,0.147257,-0.063411,-0.033314,-0.116078,-0.064907,0.08979,0.017546,0.215381,-0.143672,0.094073,0.146717,-0.17527,-0.126795,-0.155651,-0.014502,-0.101866,0.07428,0.184347,-0.042678,-0.089058,0.131669,-0.157032,-0.017262,0.114077,-0.117103,0.110057,0.338425,0.061418,-0.044695,-0.115898,-0.001288,-0.059025,-0.195066,-0.074099,-0.022834,0.075799,-0.169388,-0.18322,-0.210721,-0.015579,0.142311,-0.038496,0.087994
-0.047455,0.328881,-0.13566,0.06331,0.027486,0.435504,-0.138545,0.140875,0.064657,0.074143,-0.143504,0.253819,0.122067,0.012993,0.194896,0.145992,-0.174118,0.364558,-0.007618,-0.310461,-0.087063,-0.151195,-0.193467,0.154817,-0.173908,0.40991,0.289388,0.067994,0.036107,-0.045717,-0.12168,0.014845,0.025992,0.148712,-0.228681,0.012917,-0.314766,0.00328,0.239802,0.026505,0.276854,-0.046668,0.163833,-0.056507,-0.055241,-0.448371,0.132081,-0.061789,-0.02674,0.089242
-0.148145,0.163986,0.108287,0.256591,-0.136749,0.154723,0.049505,0.196192,-0.117916,-0.054961,-0.314955,-0.063344,-0.078598,-0.042007,0.105106,-0.08295,0.102169,0.079448,-0.293426,-0.327987,-0.101668,0.053868,-0.105503,0.076965,-0.128439,0.124777,-0.072639,0.39995,-0.27386,0.101995,-0.05816,-0.134891,0.036524,0.520073,0.024982,-0.16468,0.044851,0.235279,0.035744,-0.025739,-0.010372,-0.212283,0.22824,0.231508,-0.047502,-0.237432,-0.071535,0.141022,-0.105647,-0.068393
0.145865,-0.177094,-0.012369,0.106334,0.032696,0.049169,-0.14589,-0.214376,0.02897,0.101618,0.055263,0.084538,0.032685,0.171664,-0.031129,-0.159004,-0.130417,-0.039162,-0.030544,-0.027577,0.242149,-0.071177,-0.144223,-0.040269,0.021673,-0.077114,-0.130907,0.022837,-0.017045,-0.102123,0.03781,-0.017836,0.020712,0.063051,0.111088,-0.128883,0.083987,-0.101659,-0.129647,0.013595,-0.052179,0.079934,-0.016293,0.073371,-0.095891,-0.080004,0.183225,-0.030247,-0.040476,0.073651
-0.109071,-0.365111,0.035499,0.000968,-0.020529,-0.010562,-0.099085,0.001101,0.064639,-0.020856,0.128788,0.019507,-0.133907,0.06497,-0.174057,-0.010367,-0.180014,-0.028463,-0.121497,0.053572,-0.153101,-0.05393,-0.107473,-0.011917,0.00808,-0.00281,0.057521,-0.1537,0.065429,-0.018004,0.019268,-0.043313,0.093525,-0.093455,-0.038778,0.041754,0.170394,0.075323,-0.157556,-0.093588,0.097428,0.037045,0.000722,-0.035515,-0.034234,-0.01283,-0.047508,0.002734,0.082506,-0.183793
-0.267962,-0.374206,-0.035877,0.110199,0.07317,-0.006394,-0.259634,0.188583,-0.203817,0.081055,-0.045328,0.028238,-0.292464,0.102891,-0.196307,0.096879,-0.194907,-0.160496,-0.190916,0.014093,-0.176029,0.099655,-0.031757,0.014563,-0.150387,0.128168,0.045866,-0.064143,-0.085579,0.112706,-0.019357,0.114778,0.23131,-0.109468,-0.0688,-0.090538,0.127985,0.068349,-0.192876,-0.17738,-0.120411,0.235473,0.19919,-0.114362,-0.151318,-0.027169,0.099632,0.078829,0.028842,-0.080792
-0.243187,-0.278342,0.208922,0.06255,0.038154,-0.057699,-0.085769,0.03126,-0.118084,0.113691,0.031869,-0.003803,-0.017276,0.103705,-0.00318,0.158014,-0.104393,-0.162458,-0.08832,-0.067737,0.104895,0.028877,-0.128303,0.026605,0.046329,-0.068105,-0.087302,-0.003162,0.004574,-0.075779,-0.003101,-0.003471,0.026456,0.065516,-0.018395,-0.009995,0.152781,0.109718,-0.032932,-0.045374,0.032761,0.046849,0.08271,0.007263,-0.031513,0.017499,0.103646,0.016799,0.026435,-0.030203
-0.124068,-0.105212,-0.016382,0.208224,0.212418,0.000717,0.041853,-0.093978,-0.143838,-0.004788,-0.058236,0.098232,-0.157713,0.11467,-0.228202,-0.103257,-0.280945,-0.216289,-0.22658,-0.151162,0.143957,0.126235,-0.001584,-0.019743,-0.099751,0.08552,0.015471,0.09892,0.018922,-0.028185,-0.150725,0.165846,0.036958,-0.00336,-0.112251,-0.056982,0.214388,0.055206,-0.211674,0.029019,-0.155566,0.039957,0.264635,-0.143148,-0.187074,-0.277242,0.230644,0.054732,-0.130522,-0.228069
-0.034215,-0.078118,0.1395,-0.071456,0.055622,0.025549,-0.141682,-0.053393,0.033417,-0.053095,0.017766,0.038461,0.079339,0.058904,-0.065144,-0.035459,-0.039681,-0.062264,-0.01531,-0.050535,0.085378,0.137745,0.091537,-0.056455,-0.107437,0.092851,0.005236,-0.040308,-0.156819,0.091684,-0.158211,0.036162,0.089806,0.010344,0.166726,0.03387,0.015727,-0.053319,-0.061331,0.003871,-0.090471,0.083266,0.064126,-0.122673,-0.091053,-0.107176,-0.033762,0.097528,0.018201,-0.088112
0.063073,0.156832,-0.016324,0.089486,0.089035,0.178972,-0.279638,-0.16867,-0.016361,0.150976,-0.382241,0.164143,0.015034,0.38283,-0.019466,-0.184263,-0.198744,-0.308099,-0.028727,-0.357443,0.154236,-0.055616,0.143665,-0.046787,-0.208375,0.17186,-0.007456,0.426075,-0.072626,-0.136355,-0.240837,0.191001,0.002174,-0.055311,0.057937,-0.140726,-0.073036,0.121313,-0.11955,-0.052475,0.134892,-0.356472,-0.020278,-0.09883,-0.345964,-0.222721,0.218723,0.060158,-0.150923,0.101296
0.140252,-0.060619,0.120233,-0.009881,-0.110068,0.148368,0.010848,-0.153352,-0.11802,0.205959,-0.240494,-0.034203,-0.068649,0.064067,0.059263,-0.008625,-0.020457,-0.377481,-0.056395,-0.108534,-0.034124,0.281904,0.049052,0.060443,0.192013,0.077482,-0.035037,0.033503,-0.082789,-0.074705,-0.048976,-0.018803,-0.106048,0.271727,-0.035197,-0.01346,-0.09729,-0.055882,-0.066682,0.164442,0.038898,-0.204764,-0.071477,0.086346,-0.013654,-0.307085,0.031324,-0.09682,0.009706,0.137016
